text,like_count,author,is_favorited,_time_text,video_title,is_Hate?
Sad reality. That game should disappear for good,0,@Marauder698,False,9 months ago,Master of Puppets (Remastered),0
 @Marauder698  disney owns a huge chunk of epic.  fortnite dies when disney dies,0,@gametugboat3985,False,9 months ago,Master of Puppets (Remastered),0
"This is SO funny now that Metallica, their music, and their members are all now in fortnite😂",0,@W.R.X_K.A.Y,False,9 months ago (edited),Master of Puppets (Remastered),0
Metallica coming to Fortnite means more young people get exposed to good music of a timeless age. I’ve been listening to this stuff since I was a kid. Now other kids can too. And tbh Fortnite ain’t even just for kids anymore these days lmao,0,@AGFilms1296,False,9 months ago,Master of Puppets (Remastered),0
Don't forget gojo and Chun li,0,@Fogoboy5,False,9 months ago,Master of Puppets (Remastered),0
now they all play the song in festival with nick eh 30,0,@urlocalmemesupply3065,False,9 months ago,Master of Puppets (Remastered),0
" @capndikkens5790 yeah, the reason why they added it is because of Stranger Things. Because they use 80s references like it’s nobody’s business",0,@Offworlderplayz1960,False,9 months ago,Master of Puppets (Remastered),0
"@snak1444 
They called you crazy, now you're right",0,@rosloaizouken9400,False,9 months ago,Master of Puppets (Remastered),0
bro predicted,1,@inesafterstars,False,9 months ago,Master of Puppets (Remastered),0
Not only this one but alot others of their songs and all the members of the metallica are now in the game 💀,1,@plasticchairguy6471,False,9 months ago,Master of Puppets (Remastered),0
" @retroblues3062  bro were you high when you wrote this, nobody ever said that 😭",1,@jedi_.66,False,8 months ago,Master of Puppets (Remastered),0
Facts,0,@jenniferp1826,False,8 months ago,Master of Puppets (Remastered),0
" @capndikkens5790  MOstly the bitter old people with the idiotic mentality of ""Old times were better"" that all generations have, luckily (or at least I hope) we are starting to be less like that each generation.",0,@AugustoEL,False,8 months ago,Master of Puppets (Remastered),0
Crazy that they are characters in Fortnite now😭,1,@zkizlez,False,8 months ago,Master of Puppets (Remastered),0
Thumbs up to you that's honestly pretty funny,0,@crystalloescher8300,False,8 months ago,Master of Puppets (Remastered),0
Whole lotta hating in these replies,0,@MetalMike3k,False,8 months ago,Master of Puppets (Remastered),0
Fr tho 💀💀,0,@Saitus_Ren,False,8 months ago,Master of Puppets (Remastered),0
​ @bluepatat it's all child abuse,0,@rennyexcellent,False,8 months ago,Master of Puppets (Remastered),0
​ @capndikkens5790  But true because people will say anything when the answers for and I want the real show thing they'll say it's from fortnite and I really hate that,0,@DddeeAlfa,False,8 months ago,Master of Puppets (Remastered),0
I still can't belive this is an actual thing,0,@theghost56animations7,False,7 months ago,Master of Puppets (Remastered),0
Truly how far Metallica has fallen,0,@thaumologist662,False,7 months ago,Master of Puppets (Remastered),0
​ @capndikkens5790  that's what I'm saying but all the OG ones want to hate because it's Fortnite like I enjoy the music so much I mean I did listen to it before but still,0,@Kxr2008,False,7 months ago,Master of Puppets (Remastered),0
A year later and now the band themselves can play the emote in game. lol,1,@Exeterman79,False,7 months ago,Master of Puppets (Remastered),0
No I don’t think I will.,0,@Exeterman79,False,7 months ago,Master of Puppets (Remastered),0
let's domain expansion this bitch of an metallica riff,0,@notmomoayase,False,6 months ago,Master of Puppets (Remastered),0
@snak1444 Get out lil bro touch grass kid,0,@Flordaman6969,False,6 months ago,Master of Puppets (Remastered),0
C'mon just listen to this masterpiece,1,@AlienVortex-v7x,False,5 months ago,Master of Puppets (Remastered),0
​ @capndikkens5790  because it's more than the stupid game. They only care about it cause they take anything remotely popular and shove it into that brainrot,0,@brainded317,False,3 months ago,Master of Puppets (Remastered),0
Then thats really sad,0,@Shadowninja-wx4wb,False,3 months ago,Master of Puppets (Remastered),0
Master of muppets,0,@adolfocastro9848,False,3 months ago,Master of Puppets (Remastered),0
Here before a day ass video game and before a sorry ass Netflix show,0,@dloc81trea65,False,2 months ago,Master of Puppets (Remastered),0
@earthchan568 I hate anime your name make me vomit,0,@fernoFURRY,False,1 month ago,Master of Puppets (Remastered),0
Yo I just remembered metallicas from fortnite🤯,0,@WestonBeckenhauer,False,11 days ago,Master of Puppets (Remastered),0
im here from fortnite,0,@SuperBeasto303,False,2 years ago,Master of Puppets (Remastered),0
HOW THE FUCK IS THIS IN FORTNITE NOW,0,@Matt-wo8to,False,2 years ago,Master of Puppets (Remastered),0
Everything is fortnite,0,@samuelwalmart3420,False,2 years ago,Master of Puppets (Remastered),0
 @samuelwalmart3420  The Whole Fucking World x Fortnite,0,@qw1n440,False,2 years ago,Master of Puppets (Remastered),0
Most people commenting heard this on Fortnite,0,@keithhottinger7220,False,2 years ago,Master of Puppets (Remastered),0
It’s the guy from Fortnite,0,@quantum5203,False,2 years ago,Master of Puppets (Remastered),0
Metallica is the best,2,@jumpydime911,False,2 years ago,Master of Puppets (Remastered),0
turn it up with cheetos,1,@sweetgherkinz,False,2 years ago,Master of Puppets (Remastered),0
R.I.P Eddie Munson you will be missed,4,@Hufflepuff777,False,2 years ago,Master of Puppets (Remastered),0
We all loves him,1,@djsampler2,False,2 years ago,Master of Puppets (Remastered),0
at the start sounds like doom music jaja,1,@osogames2205,False,2 years ago,Master of Puppets (Remastered),0
"To the people here because of Fortnite, congratulations on finding one of the greatest songs ever. Welcome to Metallica.",47,@Dasurg08,False,2 years ago,Master of Puppets (Remastered),0
 @MAN1K_MF  Well... is he wrong?,0,@zlette,False,2 years ago,Master of Puppets (Remastered),0
What does this gotta do with fortnite ☠️,3,@Vmxhn0,False,2 years ago,Master of Puppets (Remastered),0
 @Vmxhn0  its in the game as an emote,3,@hedward1207,False,2 years ago,Master of Puppets (Remastered),0
am here because of stranger things,1,@EADESWORLD,False,2 years ago,Master of Puppets (Remastered),0
i learnt about this song from fortnite but its a banger,1,@lapiseqreal,False,2 years ago,Master of Puppets (Remastered),0
When did this song make its way to fortnite,0,@nonexistentflamingo6123,False,2 years ago,Master of Puppets (Remastered),0
 @hedward1207  meh i didn t even knew that,0,@dogegurl9571,False,2 years ago (edited),Master of Puppets (Remastered),0
I’ve got a feeling “Stranger Things” is coming in that game lmao,2,@ralphpanganiban5577,False,2 years ago,Master of Puppets (Remastered),0
"Fakes ones came from fortnite
Real ones came for anything besides fortnite",7,@silenteyebros,False,2 years ago,Master of Puppets (Remastered),0
I searched doom music,1,@RRRPoIarBear,False,2 years ago,Master of Puppets (Remastered),0
I came from my dad listening to decent music.,1,@cameronfenkarek,False,1 year ago,Master of Puppets (Remastered),0
Uh oh redditor spotted,0,@Necrodoge,False,9 months ago,Master of Puppets (Remastered),0
Hey! It's the song from Fortnite...,0,@Rileydoesstuff,False,2 years ago,Master of Puppets (Remastered),0
I was there.,0,@pareokokoro726,False,2 years ago,Master of Puppets (Remastered),0
omg it’s the song from fortnite!,2,@deathswell,False,2 years ago,Master of Puppets (Remastered),0
"This is one of the best songs like sandman, for whom the bell tolls. It one good band one Good song and really good hits",15,@jacobtalley9029,False,2 years ago,Master of Puppets (Remastered),0
Personally i think disposable heroes is the best,0,@c_ark,False,2 years ago,Master of Puppets (Remastered),0
Literally the greatest song ever made,184,@alexandercurtis4427,False,2 years ago,Master of Puppets (Remastered),0
 @xavisynyster5371  youre a blow in what would you know really,1,@AlvinD200,False,2 years ago,Master of Puppets (Remastered),0
Any Ozzy Osborne song is better than this one.,3,@senorstabbing,False,2 years ago,Master of Puppets (Remastered),0
 @xavisynyster5371  then tell me what is a better song than this? I’ll wait…,4,@galaxyrevolution9744,False,2 years ago,Master of Puppets (Remastered),0
" @galaxyrevolution9744  Given Up, B.Y.O.B, One, Creeping Death, and many more",3,@brainrot.chigga,False,2 years ago (edited),Master of Puppets (Remastered),0
Lol its far from it,0,@misa7598,False,2 years ago,Master of Puppets (Remastered),0
 @brainrot.chigga  the only one you listed that I don’t know is giving up,0,@galaxyrevolution9744,False,2 years ago,Master of Puppets (Remastered),0
 @baconifiedmoustache2125  hell yeah it is u beat me to it lol,0,@misa7598,False,2 years ago (edited),Master of Puppets (Remastered),0
no way bro just listen to some megadeth,0,@iamaqnick,False,2 years ago (edited),Master of Puppets (Remastered),0
How can you say ozzys trash. Yeah. He like majorty of artists have plenty songs worth skipping over.   But ozzy to Metal is like what NWA is to HipHop... for songs like Paranoid & War Pigs.  Those 2 tracks alone in the '60s hit a Real dark-Depth in truth that All artists strive to even scratch in their careers.,1,@keith93og,False,2 years ago,Master of Puppets (Remastered),0
"This song is about IVing cocaine & no one ever mentions that. It spells it out beyond clear in lyrics. Note like Veins that pump with fear sucking darkness Clear. Is referring to the way coke keeps water clear in needle,but although clear is carrying a Real darkness with it . That's dope real sht",0,@keith93og,False,2 years ago,Master of Puppets (Remastered),0
 @galaxyrevolution9744  It's from Linkin Park,0,@brainrot.chigga,False,2 years ago (edited),Master of Puppets (Remastered),0
i found the comment lol,0,@Dietary1,False,2 years ago,Master of Puppets (Remastered),0
 @Dietary1  I knew it was gonna start a fight but its fun to watch lol,1,@alexandercurtis4427,False,2 years ago (edited),Master of Puppets (Remastered),0
" @alexandercurtis4427  lol, do you think it is btw?",0,@Dietary1,False,2 years ago (edited),Master of Puppets (Remastered),0
" @Dietary1  Absolutely. There may be songs that I like a little more, but this one is just absolutely amazing from beginning to end. Quick and hard hitting riffs, deep lyrics, great drumming, great bass, Jame's solo, and probably the only Kirk solo Imo that may be more epic than the solo in One",1,@alexandercurtis4427,False,2 years ago,Master of Puppets (Remastered),0
 @alexandercurtis4427  fair enough,0,@Dietary1,False,2 years ago (edited),Master of Puppets (Remastered),0
" @galaxyrevolution9744  Fade to black, and One",0,@gavinmcguffey,False,2 years ago,Master of Puppets (Remastered),0
@A Hogammer no he is a legend as too to matalica james and ossy are also very good freinds becuase of there rivalry to get higher ranked,0,@Ghxldz,False,2 years ago (edited),Master of Puppets (Remastered),0
 @keith93og  fax bro and like the way it sounds so well,0,@Ghxldz,False,2 years ago,Master of Puppets (Remastered),0
@A Hogammer Ozzy is really good,0,@figu6ka379,False,2 years ago (edited),Master of Puppets (Remastered),0
jump in te fire is betta',0,@newtoncamargo7745,False,2 years ago,Master of Puppets (Remastered),0
@A Hogammer what the hell?!?!?!,0,@newtoncamargo7745,False,2 years ago (edited),Master of Puppets (Remastered),0
"My 14 yr old put this on and started singing along, also heard this song at an Edmonton Oilers game as the Oilers came back onto the ice",7,@maeganbyerley,False,2 years ago (edited),Master of Puppets (Remastered),0
Not an oilers fan (Canucks fan) but hockey games have the best music W oilers DJ,2,@Sevastian_Donahue,False,2 years ago,Master of Puppets (Remastered),0
" @Sevastian_Donahue  that they do..my neighbor told me to turn this song down today (Dec 24, 2022) and my husband just turned it up louder. You do NOT tell him to turn down Metallica",0,@maeganbyerley,False,2 years ago (edited),Master of Puppets (Remastered),0
the emote from Fortnite! let's goo,20,@ssamzz888,False,2 years ago,Master of Puppets (Remastered),0
This song is old......... came out in 1986,0,@MindfulAura73,False,2 years ago (edited),Master of Puppets (Remastered),0
I get this is satire but it still hurts to read...,2,@laserbear4641,False,2 years ago,Master of Puppets (Remastered),0
 @laserbear4641  the emote form Fortnite lesgoo,0,@ssamzz888,False,2 years ago,Master of Puppets (Remastered),0
" @MindfulAura73  i know,still the emote from Fortnite lesgoo",0,@ssamzz888,False,2 years ago,Master of Puppets (Remastered),0
Perfect song,5,@robloxdude572,False,2 years ago,Master of Puppets (Remastered),0
Last chance to claim your “here before Fortnite” ticket.,9,@iammaybeabro4598,False,2 years ago,Master of Puppets (Remastered),0
it's the guy from fortnite,4,@reesehayes8686,False,2 years ago,Master of Puppets (Remastered),0
omg the song from fortnite,13,@le_dominique6167,False,2 years ago,Master of Puppets (Remastered),0
Cmon man.....why you gotta ruin it,0,@shadowomega6566,False,2 years ago,Master of Puppets (Remastered),0
Why you ruin it,0,@michellehaynes6902,False,2 years ago,Master of Puppets (Remastered),0
This is why we cant have nice things.,0,@Headcrab_channel,False,2 years ago,Master of Puppets (Remastered),0
holy craaaaaap they made the song from fortnite into a real thing!!!!!!!!!!!!!!!!!!!!,32,@coolbugfacts3953,False,2 years ago,Master of Puppets (Remastered),0
🫤 how old are you,3,@bonecrushermace,False,2 years ago (edited),Master of Puppets (Remastered),0
" @bonecrushermace  20, i literally only said this as a joke",8,@coolbugfacts3953,False,2 years ago (edited),Master of Puppets (Remastered),0
MoP is in Fortnite?,0,@junielthegamer2845,False,2 years ago,Master of Puppets (Remastered),0
" @junielthegamer2845  yes, they added it a few days ago for an emote. they also added a radio station with a bunch of metallica songs on the car radios so you can listen to them in game",2,@coolbugfacts3953,False,2 years ago (edited),Master of Puppets (Remastered),0
I bought that emot,0,@tristancummins9494,False,2 years ago,Master of Puppets (Remastered),0
Emote,0,@tristancummins9494,False,2 years ago,Master of Puppets (Remastered),0
Which songs did they add,0,@elliott.cr73,False,2 years ago,Master of Puppets (Remastered),0
Bro predicted the future,1,@potatocatstar,False,9 months ago,Master of Puppets (Remastered),0
"Like or hate Fortnite, but you must admit that collabs with it is certainly not a bad promotion, I'm here because of new great emote",122,@mihailos8701,False,2 years ago (edited),Master of Puppets (Remastered),0
It will bring more people into the beautiful world of metal! And that's a big win for everybody!!!,20,@Johnykluk,False,2 years ago,Master of Puppets (Remastered),0
 @REXae86  That's so awesome to see! What bands are you starting with?,2,@Johnykluk,False,2 years ago (edited),Master of Puppets (Remastered),0
Known this band since 5,1,@srhmilks3384,False,2 years ago,Master of Puppets (Remastered),0
"When this came out, I bought it instantly. I do wish they added more songs into it, though, like enter sandman and such",5,@Rileydoesstuff,False,2 years ago (edited),Master of Puppets (Remastered),0
Exactly the same reason me,0,@joelavelar7020,False,2 years ago,Master of Puppets (Remastered),0
Metallica you sold out! Member Napster? You said you would never ever let anyone use your likeness!  Fuck this new generation they don't know this life! They play this song in a Prius!!,0,@Youmadbro2025,False,2 years ago,Master of Puppets (Remastered),0
The millenials deserve this collab,1,@Cranberrycrayfish,False,2 years ago,Master of Puppets (Remastered),0
I only hate the youth who will inevitably claim this was stolen from Fortnite 😅,4,@AzimuthPrime,False,2 years ago,Master of Puppets (Remastered),0
 @AzimuthPrime  I'm sure it'll be done only for jokes,2,@mihailos8701,False,2 years ago,Master of Puppets (Remastered),0
 @mihailos8701  Master Chief was placed in dark times lol,1,@AzimuthPrime,False,2 years ago,Master of Puppets (Remastered),0
"When I saw the emote, I jumped out my chair in such excitement and near broke my chair, ""No way did they put the most awesome song on Fortnite!"" Uh yeah, got the emote immediately :glasses-purple-yellow-diamond:",3,@shadyredpanda3132,False,2 years ago,Master of Puppets (Remastered),0
" @shadyredpanda3132  I started headbanging like ""No, not again!""",1,@AzimuthPrime,False,2 years ago,Master of Puppets (Remastered),0
Wow kids gonna know this as the fortnite song now,0,@johnathans9816,False,2 years ago,Master of Puppets (Remastered),0
I HATE FORTNITE SO MUCH!!!! DON'T TALK ABOUT IT ANYMORE UNTIL I DIE!!!,1,@beastgohan2384,False,2 years ago,Master of Puppets (Remastered),0
 @beastgohan2384  hate it too,0,@johnathans9816,False,2 years ago (edited),Master of Puppets (Remastered),0
I know them for years...,0,@Dxtr.8,False,1 year ago,Master of Puppets (Remastered),0
Same except I'm a huge metal fan now (or at least Metallica lol),2,@iffi721,False,1 year ago,Master of Puppets (Remastered),0
Im here because I have loved Metallica since I was 12.   Im already 16 and still love Metallica 😊,0,@madelineanabella6400,False,1 year ago,Master of Puppets (Remastered),0
 @iffi721 hell yea!!! Don’t follow the crowds!! I love it 🥰,1,@madelineanabella6400,False,1 year ago (edited),Master of Puppets (Remastered),0
"It's kinda lame tho that the only reason some people will
Know Metallica is from
Fortnite 😂 gonna water down the fan base but since it's like 20 yrs old it's not that big a deal...they deserve props for changing metal and were ahead of their time by a century if not 2",1,@tonyford9883,False,1 year ago,Master of Puppets (Remastered),0
"Didn't know about the promotion because I'm not gay, fuck fortnite",0,@solomonparke215,False,1 year ago,Master of Puppets (Remastered),0
Is Doom theme was based on this?,7,@mihailos8701,False,2 years ago,Master of Puppets (Remastered),0
It wasn't at all lol but I can see why you'd say that,0,@Catzillin,False,2 years ago,Master of Puppets (Remastered),0
" @Catzillin  In fact it actually was. The team behind the original Doom took inspiration from many popular rock songs of the time from bands like Slayer, Metallica, and Pantera.",8,@vega2957,False,2 years ago (edited),Master of Puppets (Remastered),0
"The fact that there’s a emote with this song in Fortnite that you can do while using Doomguy is amazing

Edit: A few people are asking me why i’m mentioning Fortnite. Well… in Fortnite you can perform a emote with this Metallica song as “Doomguy” himself. (That's basically what I originally said in the comment, but you know... maybe this explanation can help them understand.)",151,@jonasgamercool1874,False,2 years ago (edited),Master of Puppets (Remastered),0
Hell yes! They also have the Icon radio dedicated to Metallica for few upcoming days. The more people listens to metal the better 🤘🏻!,8,@Johnykluk,False,2 years ago,Master of Puppets (Remastered),0
"And then Mr Beast, Master Chief, and Naruto can join you",7,@plantyt3246,False,2 years ago,Master of Puppets (Remastered),0
He is the master of doom,2,@LeadLicker,False,2 years ago,Master of Puppets (Remastered),0
There is,1,@spartan_soder117,False,2 years ago,Master of Puppets (Remastered),0
Why do you have to bring fortnite into this,1,@The_chosen_one_anakin,False,2 years ago,Master of Puppets (Remastered),0
" @The_chosen_one_anakin   and why do you have to criticize a game just because everyone else on the internet does? It's a good game, just plagued by sweats.",8,@LeadLicker,False,2 years ago (edited),Master of Puppets (Remastered),0
 @The_chosen_one_anakin  cuz its in the game‼️‼️,3,@tinmanne,False,2 years ago (edited),Master of Puppets (Remastered),0
What I am doing right now,0,@Ghost.killer2510,False,2 years ago,Master of Puppets (Remastered),0
It does sound like a song that would be in doom,1,@Gigachad-xk3fi,False,2 years ago,Master of Puppets (Remastered),0
I was thinking that so hard,0,@idontknowhowtocallmyaccoun402,False,2 years ago,Master of Puppets (Remastered),0
Who's fortnite?,0,@HatRaccon222,False,2 years ago,Master of Puppets (Remastered),0
While fighting lebron James as Naruto and Rick Sanchez cracked 90s on Thanos the mandalorian snipes spider man as kratos comes up with a semi auto rifle and the joker over here doing the rendaid over a walking fish,1,@sir.alex_the_69th,False,2 years ago,Master of Puppets (Remastered),0
 @LeadLicker thank you bc everyone always says it’s trash but it’s really not that bad,2,@KOOOOOOOMBOOOOOOO,False,2 years ago (edited),Master of Puppets (Remastered),0
I’m doing that right now while I was looking for this song 😂,1,@InstaGator1248,False,2 years ago,Master of Puppets (Remastered),0
I bet The Ultimate Showdown of Ultimate Destiny is possible in Fortnite at this point,0,@doctorquillson,False,2 years ago,Master of Puppets (Remastered),0
 @Normal_Dude1471  I hate how they don't use the full song,0,@MindfulAura73,False,2 years ago,Master of Puppets (Remastered),0
"I knew this song way before the Fortnite emote, I know it on guitar too👀",0,@ItsRar22,False,2 years ago,Master of Puppets (Remastered),0
Y have got to mention fortnite lol,0,@firepig0821,False,2 years ago,Master of Puppets (Remastered),0
 @Dominic-gu2gp  I can make a different combination,0,@plantyt3246,False,2 years ago (edited),Master of Puppets (Remastered),0
I like this song 👴🏻,3,@superninja123,False,2 years ago,Master of Puppets (Remastered),0
so u wanna say this song trash?,0,@degsokilla,False,2 years ago,Master of Puppets (Remastered),0
Bros the master of monkeys💀💀💀,0,@Koolaidbloke,False,2 years ago,Master of Puppets (Remastered),0
No way they made a whole song for a Fortnite emote,7,@ahmetmertsepici9193,False,2 years ago,Master of Puppets (Remastered),0
the song from fortnite,12,@nerdofwar6223,False,2 years ago,Master of Puppets (Remastered),0
Bich if someone else says fornite one more time,2,@adenbanaszak461,False,2 years ago,Master of Puppets (Remastered),0
"Oh my God is the song of Fortnite they turn it into areal thing, cant belive it LOL",0,@Tommas1129,False,2 years ago,Master of Puppets (Remastered),0
If you dont like fortnite then your like gay or something,0,@Peanitz_08,False,2 years ago,Master of Puppets (Remastered),0
Fear the Puppet Master,1,@richardmoreno5445,False,2 years ago,Master of Puppets (Remastered),0
Now on Fortnite,24,@Pine_Noir,False,2 years ago,Master of Puppets (Remastered),0
that's sad,1,@jgkkb,False,2 years ago,Master of Puppets (Remastered),0
Holy shit fortnite real,5,@ProtoPurity,False,2 years ago,Master of Puppets (Remastered),0
ITS THE SONG FROM FORTNITE,8,@obye,False,2 years ago,Master of Puppets (Remastered),0
Lol here because of the new fortnite emote,3,@Markyf,False,2 years ago,Master of Puppets (Remastered),0
The song from fortnite,10,@SplaTino76,False,2 years ago,Master of Puppets (Remastered),0
Incoming fortnite kids to ruin it,3,@felixfloof,False,2 years ago,Master of Puppets (Remastered),1
Thrash Metal Anthem,1,@binzarsimorangkir8432,False,2 years ago,Master of Puppets (Remastered),0
If you want your neighbors to hate you this is a go to on full blast🤙☠️,299,@ashhawks2519,False,2 years ago,Master of Puppets (Remastered),0
Totally true bro!,9,@sovietgaming5576,False,2 years ago,Master of Puppets (Remastered),0
My neighbors would love me ones a biker couple and the others a hot goth stripper,2,@chanel_xoxo3707,False,2 years ago,Master of Puppets (Remastered),0
"Lol, but i mean your blasting to a masterpiece so theres always an excuse to that",24,@Idkgivemeideass,False,2 years ago (edited),Master of Puppets (Remastered),0
" @Idkgivemeideass  lmao your not wrong, it think the worst thing about my generation is the amount of culture and good taste in music we don't have😂",18,@ashhawks2519,False,2 years ago,Master of Puppets (Remastered),0
You said “getting your neighbors to love you” wrong,24,@Koolaidbloke,False,2 years ago,Master of Puppets (Remastered),0
 @ashhawks2519 Yea theres some with good taste but majority have a mid tier or bad taste. Ofc everybody can listen to whatever they want but its not really a good taste lmao,4,@Idkgivemeideass,False,2 years ago,Master of Puppets (Remastered),0
"""Slow Ride"" by Foghat works great too. Used to wake up my Bon Jovi loving neighbor in the 80s with a little Slowwwwww Ride at 6:30 am.",2,@richardgazinia5482,False,2 years ago,Master of Puppets (Remastered),0
Mick Gordon is furious rn,1,@LeadLicker,False,2 years ago,Master of Puppets (Remastered),0
I’d love to be your neighbor if you blasted this,3,@samsart001,False,2 years ago,Master of Puppets (Remastered),0
They instead came to my house and bought me pizza,0,@wdethan,False,2 years ago,Master of Puppets (Remastered),0
To be honest I was just thinking that! 🤣Just refound this song and was like well  my neighbors will soon rediscover this also now like it or not. 🤣,0,@Thee_PinkPanther,False,2 years ago,Master of Puppets (Remastered),0
My neighbors would love it lol,1,@kingfloppa9,False,2 years ago,Master of Puppets (Remastered),0
"Nah, your neighbors would probably love you instead. 😁",1,@AnnaJo2000,False,2 years ago,Master of Puppets (Remastered),0
Sounds like you need new neighbors lol,0,@Austingross08,False,2 years ago,Master of Puppets (Remastered),0
Ok I will try that,0,@myahbradshaw459,False,2 years ago,Master of Puppets (Remastered),0
so true as a guitar player for almost 3 years,0,@Ghxldz,False,2 years ago,Master of Puppets (Remastered),0
 @ashhawks2519  its kinda sad how our generation would think a song like this is cringe or smth stuipid,0,@Ghxldz,False,2 years ago,Master of Puppets (Remastered),0
They threw a brick through my window to hear it better!,0,@yourweirdplant,False,2 years ago,Master of Puppets (Remastered),0
"Done it before, my neighbours love me now because of my taste in music, they also love Metallica, Megadeth, Guns ‘n Roses, Iron Maiden, I could go on and on! As you can tell, yes I love Rock and Metal",0,@Kosmic_animations,False,2 years ago,Master of Puppets (Remastered),0
"How to get kicked out of a society, colony or a house where you live on rent:",0,@jayadubey3953,False,2 years ago,Master of Puppets (Remastered),0
"If I was your neighbor and you did this, you're automatically the best neighbor ever.",0,@nathandavis2377,False,2 years ago,Master of Puppets (Remastered),0
" @adenbanaszak461  Why say ""no more"", are you from Medieval ages?
No one says it anymore",1,@YukiColburn,False,2 years ago,Master of Puppets (Remastered),0
Heh agreed,0,@Kosmic_animations,False,2 years ago,Master of Puppets (Remastered),0
"Exactly and If I were good at guitar I'd try forming my own Death Metal band with these albums being MY influences

Metallica - Master of Puppets
Slayer - Reign in Blood
5FDP - Volume 1
Slipknot - Volume 3
Godsmack - Faceless
Nirvana - Nevermind
Iron Maiden - Brave new World
Bullet for my Valentine - Self Titled
Suicide Silence - You can't stop Me
Megadeth - Peace sells but who's Buying",0,@lightturner2712,False,2 years ago,Master of Puppets (Remastered),0
I wish people would make a comma before their period.,0,@Dowlphin,False,1 year ago,Master of Puppets (Remastered),0
gods  of  metal  metallica   for life  !!!!!!!!,25,@jasonclayton4656,False,2 years ago,Master of Puppets (Remastered),0
I wonder why we can comment now,1,@goatedatball,False,2 years ago,Master of Puppets (Remastered),0
Pipeysss!,1,@ПётрПастарнак,False,2 years ago,Master of Puppets (Remastered),0
Im 19 and I love this music,7,@Jon-vx9mx,False,2 years ago,Master of Puppets (Remastered),0
"I know right.... it's not problemstic, it's Heavy Metal 🤘 🤘 Magik, and a warning to stay away from Meth 💀 💀 😜👍",2,@tristanburton3554,False,2 years ago,Master of Puppets (Remastered),0
Im 14 and love this music,1,@c_ark,False,2 years ago,Master of Puppets (Remastered),0
"This is the first time I've listened to a Metallica song properly and I'm 15, I'm really liking the song.",0,@Greedo319,False,2 months ago,Master of Puppets (Remastered),0
My three year old daughter loves this song lol,46,@bradellis8399,False,2 years ago,Master of Puppets (Remastered),0
Best parent right here,14,@kylangalvin1658,False,2 years ago,Master of Puppets (Remastered),0
Legendary parent,4,@Dominic-gu2gp,False,2 years ago,Master of Puppets (Remastered),0
Mine 4year old too:D,4,@lasquirella,False,2 years ago,Master of Puppets (Remastered),0
"My 2 year old listens to this at bedtime, along with enter sandman. He also requests i sing both songs as lullabies. 🤣",4,@lindseythoresonhansen9574,False,2 years ago,Master of Puppets (Remastered),0
Your 3 year old daughter is a fucking legend mate,1,@Weeaboo_AF,False,2 years ago,Master of Puppets (Remastered),0
I used to love this song till it got Eddie killed 😩 no he isn't really dead but that's not the point 😄,1,@BigZiggyBee,False,2 years ago,Master of Puppets (Remastered),0
"""Crisy, this is for Your""
Eddie",0,@blufin23,False,2 years ago,Master of Puppets (Remastered),0
Stranger things💀,0,@Dominic-gu2gp,False,2 years ago,Master of Puppets (Remastered),0
"oh god, why i feel bad when listening this .I just imagine how they used to play and were at their peak, but now everything is already and it's so sad.",6,@lmpreza,False,2 years ago,Master of Puppets (Remastered),0
"""They're masterworks, all – you can't go wrong""",19,@KM-bc3lm,False,2 years ago,Master of Puppets (Remastered),0
You hate metallica if you don't like this comment,6,@thelispinglizard5458,False,2 years ago,Master of Puppets (Remastered),0
She was the balance of Saturn's dancing Records,1,@liluralongion2232,False,2 years ago,Master of Puppets (Remastered),0
this is great,5,@gustavesoucy-breton6841,False,2 years ago,Master of Puppets (Remastered),0
"""Chrissy, this is for you."" - Eddie Munson",43,@Alex-pq2gf,False,2 years ago,Master of Puppets (Remastered),0
Nah mate this ones for Cliff,12,@raduzbaduz491,False,2 years ago,Master of Puppets (Remastered),0
​ @raduzbaduz491 no it's for Chrissy,0,@laisaaaa_,False,11 months ago,Master of Puppets (Remastered),0
 @laisaaaa_  Its for both. Cliff and Chrissy were both fallen heros.,1,@johnmccarthy4134,False,10 months ago,Master of Puppets (Remastered),0
 @laisaaaa_  You don't even know who cliff is lil bro,0,@jaxon1913.,False,8 months ago,Master of Puppets (Remastered),0
Master of Metal,7,@andormadaras,False,2 years ago,Master of Puppets (Remastered),0
When you hear this at a monster truck show.,1,@notserp1836,False,2 years ago,Master of Puppets (Remastered),0
So much changes in one song just like blackened it's a golden Master Master Masterpiece 😆🔥,54,@jasonproctor2071,False,2 years ago,Master of Puppets (Remastered),0
"Piss and vinegar Metallica is baddd , then they turned into chardonnay",0,@MegaGemini99,False,2 years ago,Master of Puppets (Remastered),0
Yo,1,@dekiop2128,False,2 years ago,Master of Puppets (Remastered),0
Shame to people that does not know this song.....your life WILL burn faster,1,@76Ruijorge,False,2 years ago,Master of Puppets (Remastered),0
better the trap,2,@Piting-kb4oz,False,2 years ago,Master of Puppets (Remastered),0
My mom walked in on me blasting this and she just started head banging 🤣🤣🤟,240,@lunabryant7048,False,2 years ago,Master of Puppets (Remastered),0
W family goal my friend!,13,@sovietgaming5576,False,2 years ago,Master of Puppets (Remastered),0
It's in the game Fortnite,5,@Joe-lc3sv,False,2 years ago,Master of Puppets (Remastered),0
