text,like_count,author,is_favorited,_time_text,video_title,is_Hate?
Clive you rock mate..HW sounded so heavy and thud.,10,@vipinravindran5055,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Love him soooo much,2,@vipinravindran5055,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Rip clive,3,@vipinravindran5055,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
the song best heavy metal,8,@daigokessler2888,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Battery is here to stay!,15,@sebastiantonini9500,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Yu got one o to litle,2,@zanzadravec9918,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Your a kid... 😅 😅 😅,3,@cosxyzb1305,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"ha ha ha, well that is one kind of addiction",3,@cameleer8498,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Oh... if you depend on your battery, you are obviously a powerslave :D",11,@victorgf87,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
DEAR  VIOLET ! :-D  ....you are sooo pretty & cute - love your long hair :-)  cheers  BERNIE/GERMANY,1,@bernhardherrmann6430,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
" @bernhardherrmann6430   dude, that's not me HAHA.",2,@violet.5899,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
 @bernhardherrmann6430   is a kpop singer ‘lisa’ from blackpink.,1,@violet.5899,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
" @violet.5899  ,...okay, but I guess, you are also a beauty - ehm, if I may ask,  are you Korean  & where do you live? ....I'm a German - living in the most beautiful part of G. called  BAVARIA ; Cheers  BERNIE",1,@bernhardherrmann6430,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
" @bernhardherrmann6430  1) no, i'm not korean nor german 2) you frankly don't care about where i live 3) dude, this is the comments section of hallowed be thy name, why are you asking this? 4) by the way, i'm underage.",6,@violet.5899,False,4 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
"Cristiano dos Santos Gomes 
I want a James Hetfield alert for that 😂",0,@seancunningham4462,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
I would like this comment bit it just has 666 likes...,0,@eliasgonzalez5357,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
I love this,1,@DarthAlso,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
" @violet.5899  He is coming for you to take you to the Gallows Pole, ofc he wants your location",0,@potyka1730,False,4 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
I liked the bit where went ooo,0,@manofbeans.2176,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Yes! I want this as a thing!,0,@flyingcamel74,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
im trying tho hear all types of music but heavy metal is reigning supreme,5,@patricknelson1471,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
I am here,1,@Southerner10565,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
The best Iron Madien’s song! 🤟🏽,7,@Ax.Ivn_007,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
I agree,0,@tobbeman1006,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
BRUCE SUENA MAS ADOLECENTE JAJAJA,16,@raulironful,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Maybe the greatest song of all heavy metal history,1,@GabrielMeneghetti,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"One of the best songs ever written, composed and performed. Iron Maiden will live forever in the music history.",7,@VintageGameRoom,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
one of their best,6,@yrosenstein,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"it doesn't sound so remastered, doesn't it?",8,@TheKenjoje,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
 Cristiano dos Santos Gomes  you need to listen one after another which I didn't do,2,@TheKenjoje,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
SCREAM FOR ME CHIIIIIIILEEEEEEEEEEE,7,@tonkopapic,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"it's incredible how many different people from different places you can find on iron maiden's comments, just a little more proof of how much good this band is, no matter where you are or who you are, you can enjoy some good iron maiden",11,@pongopea,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
I want this played at my funeral.,1500,@xxPanteraxxx,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Me too #,8,@Freeagent-4-life,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"this can be easily arranged
although, this song evokes the fear of death... by then, you will be beyond any such fears, whether you will have become nothing or be with your God",38,@DrWhom,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Me too,2,@jdecorrea9911,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Me too,2,@Noor-hw5ub,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
HeLL YES !!!!!!!!!!!!!!!,4,@n13soul87,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"I want ""Enter The Eternal Fire"" by Bathory!",3,@w-james9277,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Coffin headbanger guys,10,@NisemonoVirtualCancer,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Me too. Salutes from Spain,1,@legolas16v,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
yes obviously after flash of the blade,0,@matteotagliabue5530,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Can I play with madness, my 1st maiden album, was about 10 yo love them to death uk baby!!",1,@petertownsend6518,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Me too 😂,0,@hectoralexander4005,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"I am a bit more UNCANNY. 😈😈😈
I will definitely play this at my enemies funeral. 😂😉😆",2,@0129581s,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Me too!,0,@danielpena5984,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
So you're a comvicted killer?,0,@valentins.2637,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Yes me too!!!!!!!Salutes from Germany!!!!,1,@baronvonrichthofen5274,False,4 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
Iv'e already got Black Sabbath - Electric Funeral for me. :),3,@MoonlightDoveOfAgony,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Yeah me too,0,@jezus7852,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
there's not fire in lake,0,@MegaCirse,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Me to,0,@damageinc.4502,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
 fox-fox6909  i want when i married lol,1,@ruimiguel4305,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Let's make it authentic.  I have a rope and a forested back yard. Nobody can hear us down there. It's in a ravine.,2,@frankandstern8803,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Funny thing is this is not a funeral procession but it is someone standing on the threshold of death who starts too late to contemplate the infinite. And in the end  the position on such matters is made clear. To all the fools who thought this album would be all about Satanism and 666 nonsense the true message is sung in praise in this last track. . HALLOWED BE THE NAME. Almost like saying ""sorry my little devil doggies but in truth you are fools. Smarten up. """,3,@frankandstern8803,False,4 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
Me too😍😎😎🤟🤟🤟🤟,0,@fabianatrosel8150,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
im comming to your funeral if they will play this,1,@studiosraufncingr6965,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
" @studiosraufncingr6965  Actually if someone actually played that at the funeral it would be pretty stupid. Seriously. Picture it in your mind. Your dead corpse there in  the box. Your loved ones and someone hits the bluetooth boom box. What do you think people would do head band to it? No they would look at each other thinking like WTF? Someone would definitely burst out laughing. My point? Get real, your life isnt  someone else's song.",0,@frankandstern8803,False,4 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
I'd like the whole Album 😁,0,@adrianmarriner5742,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
I want astronomia at my funeral,0,@craig5488,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"You should all, want this played at your funeral. If you grew up with it, your almost dead anyway.",0,@paulrussell9189,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Me too!!!!,0,@dfmn2887,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
David Marroquin Not for you. We reached our capacity. Sorry for the inconvenience,1,@umuta1969,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Lmao, might as well get the Ghana coffin bearers to march to it as well..",0,@kezung,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Wanna be there bro... whoever comes/goes first...,0,@cemklcer2741,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Me too! 
If they don't play it, I won’t be attending!",0,@dimachaerus9190,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Fuck it. !!!! Me tooolo 🖕🏻🤘🏻,0,@carlosrosa4094,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
 fox-fox6909         0,0,@juanpablocastanedaarmijo2730,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Huh guess ur going to hell,0,@ChavdarKaloyanov1,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Me to!!!!,0,@candy8780,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"FRANKANDSTERN but you know what would be a really good song to play, Spirit in the Sky by Norman Greenbaum. Carry my stinkin corpse down the isle to that groove.",0,@thejkyle,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
U go to hell 🤣,0,@monsterboyintj8517,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Callese wey,0,@Hux4490,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
I can help with making your funeral sooner if you would like. My dad is Satan so I’m sorta pretty big deal down below,0,@daddydeepdink907,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Agree. This song and the clairvoyant together.,0,@alaverde1979,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Me too. Along with Stargazer and The Show must go on.,0,@СергейКоролев-м2е,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
I want this played as a National Anthem,0,@andrewgreaves6448,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
I want it played at my wedding. And graduation.,0,@shmoogi,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Me too,0,@oscaralbagarcia9137,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Why? How self indulgent. You don’t hear it.,0,@MasteringParagliding,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Crandle of Fith version is suitable,0,@hairulole,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"As long as this heart beats in my chest, I will love them. Iron Maiden lives forever!",0,@tanjaosmeh8221,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Dont worry i’ll care,0,@petruccijohn1849,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
" @jezus7852  but when  is the funeral, we wanna go listen to this song u know",1,@dhyantemryava,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Black Sabbath - After Forever; Judas Priest - Beyond the Realms of  Death; Led Zeppelin - Stairway to Heaven.,1,@maurofurquim1889,False,4 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
 @MoonlightDoveOfAgony  Black Sabbath - Aftet Forever,0,@maurofurquim1889,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Comment on this when ur resting in peace will hello you through this song.,0,@sudarshankaulge6518,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
" @frankandstern8803  please If I played at my funeral my dad would 100% start headbanging, he'd have tears in his eyes but he'd still be headbanging",0,@scottlock8584,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
This was played at my funeral.,0,@manofbeans.2176,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Yea.... and next Manowa Warriors...,0,@Zbywan,False,3 years ago,Hallowed Be Thy Name (2015 Remaster),1
If they ask why say it’s about god,0,@duckeroni865,False,3 years ago,Hallowed Be Thy Name (2015 Remaster),0
Funeral is now. ❤🕺,0,@ManchmalGaming,False,2 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
Anch'io,0,@Ucayoutube,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Hey, not a bad idea.. at all",0,@willysalcedo7944,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
 @w-james9277  A fine day to die,0,@mondgalaxy9522,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Me too,0,@brunosanchezmurillo-le8zc,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"My brother did it, as in Iron Maiden att his funeral.. But he took the ancient mariner, he tought it was funny cous of the songs length :D Never have i had so much diffrent emotions at the same time. :P",0,@Glockad79,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"No,my funeral song is strange world",0,@francogiangreco8301,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
"Sorry for the late reply, are you still alive?",0,@chrisskywalker6079,False,11 months ago,Hallowed Be Thy Name (2015 Remaster),0
Me too brother,0,@darijadrazovic,False,11 months ago,Hallowed Be Thy Name (2015 Remaster),0
you are a fucking genius,0,@utahraptomy7158,False,10 months ago,Hallowed Be Thy Name (2015 Remaster),0
I want to be alive for my funeral just to hear it being played there,1,@2Eme-r3i,False,10 months ago,Hallowed Be Thy Name (2015 Remaster),0
The dislikes in this song would be censored!,8,@Davidepia_70,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"If we knew that our hourglass sand is about to run out, would we better people at this? The song is wonderful,makes me reflect on life. And wanting to be a better person,even though everything can be a ilusion. Hugs to all fans💕😉 Maiden forever🤘",35,@jaquelinerocha2586,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
" Dominic Scalia  Hi dear! A masterpeice like Hallowed allows for many different considerations and interpretations, without losing its relevance and magic.Hugs😉💕",1,@jaquelinerocha2586,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
 Dominic Scalia  This song is very important for me. Deep and powerful.,0,@jaquelinerocha2586,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
" Dominic Scalia  The ""illusion"" the song refers to is not nihilism (nor solipsism) but rather refers to what we deem important, and the quicksand on which we found such notions.",0,@DrWhom,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Marcou minha vida,hallowed Bay the name",9,@eduardoluiz7981,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Love the coments,10,@dalelike9036,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"It's probably hard to find another Iron Maiden song that could beat that in terms of vocals, instrumental and lyrics. This is their best song, I can say with full confidence.",11,@SidTheHellraizer,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
I grew up whit this song,1,@marcodepalo1856,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Nothing but love for the Irons!,4,@ChrisMikeGR,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Nice one,1,@10000rick,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
00:08 i really wonder if they used a metronom recording that album,22,@kerimcabbar7159,False,5 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
"Sometimes people judge modern music as repetitive and ugly. This was ages before today's music and even it has a lot of repetition but is beautiful. There's no such thing as repetitive, just good music and bad music.",0,@adityagullapalli,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Why do I have the impression at 5:26 to listen to Black Sabbath Neon Knights ??! ;-),1,@KStarDid,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Simply Masterpiece 🎵🎼🎶🎸😎👊,3,@vaneipontes3279,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"""After silence,what comes closest to expressing the inexpressible is music"" Aldous Huxley. Deep and sweeping song in a masterful interpretation. Maiden is pure gold🤟💕😉",81,@jaquelinerocha2586,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
When the video put up by the YouTube channel of a band has 67 million fewer views than the video of a far less significant channel,3,@ryanpage9893,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Guys who's sex and why did my dad offend him?,0,@wll4100,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"I'm the luckiest cunt alive, I saw these dudes in 2018",1,@jackpizzasucker2608,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"I'll probably, nay definitely never hear anything better than this!",2,@056Iceking,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Irons' Best.
In my opinion, there is no heavy metal song that has ever reached this kind of epic, neither Master of Puppets or Painkiller.",73,@alessandromariani99,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Oh my god you should listen to almost every Black Sabbath album, especially Sabotage, Technical Ecstasy, Headless Cross ...",3,@KStarDid,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
" @KStarDid  I have heard all of these albums. In my opinion they're great, but there is not a better track than 'Hallowed Be Thy Name'",8,@alessandromariani99,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"MOP and Painkiller are better. When Death Calls, Anno Mundi and a ton of other Sabbath song. This is a great song but in no way is the greatest.",2,@Annihilation_0f_The_Wicked9066,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
 @Annihilation_0f_The_Wicked9066  In your opinion...,2,@alessandromariani99,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Holy Wars says hi,0,@josehernan4466,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
 @alessandromariani99  They doesn't  have the ear of the tiger,1,@plasticplayer4692,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Alessandro Mariani The Sound of Perseverance?,0,@THEshaggyrogers,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
@Samson 92 What's their best for you?,0,@alessandromariani99,False,5 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
"1: Halloween be thy name 
2: Orion
3: peace sells",0,@rainsgames8380,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
" @KStarDid 
Agreed with Sabbath but album choices maybe, Volume 4,  Master of Reality and  Black Sabbath 
Throw in Stained Class, Defenders of the Faith and Painkiller plus UFOs Lights Out and you've got a great day's tunes.",0,@johndonson1603,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Has anyone noticed that this and Powerslave length the same?,2,@ktv90125,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Only at long beach arena. The other videos are 1 second longer 😂😂,1,@TheTrooper1878,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
I still find it hard to believe some people wrote a song this good!!!,161,@Neilo85,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Iron maiden as a band was an art force,3,@oliviabirch1025,False,10 months ago,Hallowed Be Thy Name (2015 Remaster),0
There's a few McCartney and lennon the best songwriters of the 20th century,0,@bazcrowther8205,False,1 day ago,Hallowed Be Thy Name (2015 Remaster),0
"14 seconds of ""ooooooooooooooooooooo"".... I can't breathe",345,@matiasdoval3567,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Not low enough, clearly.",77,@thehellyousay,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
Bro thats exactly what it feels like 😂,56,@Eskii_NZL,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
 @matiasdoval3567  really? Can't you,11,@georgenanoulis6169,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),0
"running low...and free vex lord,,",13,@benleclair3977,False,5 years ago,Hallowed Be Thy Name (2015 Remaster),1
I really wanted to like your comment but the number of likes represents the number of the beast so I had to resist,28,@diptyajitbanerjee4935,False,4 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
so it all depends of how many OOOO-S you are able to type ???,6,@susannewilliamsson8339,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
After trying to looooooooow around i feel like i have corona,6,@waldemarschwarzkopf7694,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
Man this dog got 1.2 Million likes in one single comment hahaha,6,@CAIO-117,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
999 I need to call an ambulance,4,@thintruman8184,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"This line of the song became one of my breathing exercises before singing 
lol
""Control that larynx and diaphragm""",6,@kelitaly10,False,4 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
Are you an early ejaculator?,0,@MegaCirse,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Yay, I can still hold it; quit smoking really did the trick! ;-D",3,@Nymousano001,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
One  of the best screams in history if its not the best...,2,@cemklcer2741,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
 @iSavka  the sands of time are running low for you as well?,1,@イノン-g6c,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
 @matiasdoval3567  looks like you've predicted an event,0,@bugraaslanyurek6546,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
runnin l(160 periods of o - modulation)w YE(24 periods of A)H,0,@jeromekalifa4736,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Don't fear the reaper buddy boy, everyone and everything is already dead from the start.",1,@Braindamagedmonkey,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
It's so damn good. Brings a tear to my eye every single time.,3,@tastlite,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
too few o's,1,@segarcea4106,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Great,0,@FRANKMSXDEMOSFORYOUANDME,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
They take me to the galow pole,0,@galleroneric6576,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"I think you have a Misscount is only 96 ooooooooooooooo 
Than 97 ooooooooooo 
xD
Iron Maiden Rules",1,@VanderLumpe1,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
 @nooneatall5612  are you sure that is low enough?,0,@davidarraiz3181,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Lyrics anyone?,0,@joedover1835,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
quite low and now even lower,0,@TibiConstantine,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
So your running low on time eh?,1,@chilledoutt100,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
 @chilledoutt100  on sand🤣 but i have a lot of grass,0,@TibiConstantine,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Haha yes........he does say that,0,@stuartmorris6299,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Qué me dijiste vos😢 porque te number of the beast number of the beast number of the beast me encanta esa música blues❤,0,@doralicedure,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
I play this track the whole dayyyyyy,1,@ZwelihleShange,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
"Bruce: 14s
Me: 23s",1,@elgerasxd8492,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
We Are Living In The 👽 Scariestmovieever ❤ No Fear,0,@morningsunshine2127,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Still not long enough lol,1,@liontamer8961,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Ah bee yesss ah,0,@geecee4746,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
For Ever My Brother!!!!!!,0,@juanpabloabondanosantos5473,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Thank You!!!,0,@juanpabloabondanosantos5473,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Live after Deht would Slave tore 1988  never fergaten a Master price,0,@madnessiron5281,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
For all of us!,1,@valentinnagat9313,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
The best after this song is Revelations my friends up to all Irons and All people how like God music .can I play with madness,0,@madnessiron5281,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
What he said,0,@rexraptor.,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
My sack with time got hanging loooooooooooooowwww,1,@cabaretedronevideos6722,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
"I always thought he said ""runny nose""",1,@scottspencer3223,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Low seems to feel like 8 minutes of a 7 minute song ❤,0,@johnnyrolton1026,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
And I can hold that note,0,@ivanacoledan2831,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
"PAOK WHISKEY AND CD FROM IRON MAIDEN, FOR EVER 🩶🖤🩶🖤🩶🖤🩶🖤",0,@ΓΙΩΡΓΟΣΚΟΤΙΔΗΣ,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
 @POKERMIKE-1624  cof do a cover too,1,@demonsmasheroni7354,False,1 year ago (edited),Hallowed Be Thy Name (2015 Remaster),0
@demonsmasheroni7354  didn't know who that was had to look it up awesome ty,1,@POKERMIKE-1624,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
In Rock In Rio 2001 he made it for 30+ seconds,0,@Hacciko_DiParisOFC,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Then running loooooooooooowwooohhhhhhhhhhhhhhhh yeeeeah 😜🔥,0,@osamaqtaitat,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Symphony of destruction,0,@yrf4132,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
"It's totally doable, just need to do some warm up and proper breathing exercises. @matiasdoval3567 ",0,@PyramidHACK,False,1 year ago (edited),Hallowed Be Thy Name (2015 Remaster),0
"Despite the fact that the sands of time are running low, the note you have to spit out is not low at all on the lungs lmao",0,@EternalxFrost,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
 @malicerising5569 🤘🤘🤘,0,@joseramonarevalosierra9768,False,1 year ago (edited),Hallowed Be Thy Name (2015 Remaster),0
Chills down my spine hearing this part for the first time as a newbie Iron Maiden fan. No wonder I used to hear people talking about these guys so much,0,@trixnhoez2964,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
"It seems that u missed some ""ooooooo"" 😂",0,@ideadlly,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Anche per me traslation: Me too From Italia.,0,@housenstain9605,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
He pulled off an even longer one for his Thousand Points of Light.,0,@chayoto,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Please read Qur'an to save u in next life. Quran is world of God.,0,@IrlanHakim-nm3sk,False,11 months ago,Hallowed Be Thy Name (2015 Remaster),0
💯 percent correct and not fast enough for me,0,@Mike-lp4iq,False,11 months ago,Hallowed Be Thy Name (2015 Remaster),0
Best comment ever upon a topic!!,0,@eugenlazar7597,False,11 months ago,Hallowed Be Thy Name (2015 Remaster),0
Try to swim underwater for that particular time,1,@azmandaud7163,False,10 months ago,Hallowed Be Thy Name (2015 Remaster),0
​ @thehellyousay who said the vpcalist wanted to go low levels? Get out of yer boring limitations and rulings that are in yer mind !!!,1,@Dave.Mustaine.Is.Genius,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
​@butterfly2385 it's about the dance . Not the outcome ... understand big boy ...yes boy 😮,1,@TroyMcIntyre-ge4dn,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
There's one even better.......The ending and last shout of Where Eagles Dare.  He holds a high note for a while.,0,@christosnikitakis6675,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
For me too,0,@pauloamante8521,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
